timestamp,session_id,upload_id,device,location,nr_band,nr_arfcn,ss_rsrp_dbm,ss_sinr_db,ss_rsrq_db,estimated_prb_util,protocol,payload_mb,connection_reuse,rtt_ms,upload_latency_ms,packet_loss_rate,retx_count,success,scenario,udp_mode
2026-02-11T22:14:51.641,5a7e5671f44d,897,oneplus_nord_n30,indoor_office,n41,520000,-102.9,5.5,-15.2,0.0986,TCP,10.0,True,92.3303540808758,2404.3503645318583,0.089281271021866,3,True,quiet,strict
2026-02-11T22:15:03.873,5a7e5671f44d,897,oneplus_nord_n30,indoor_office,n41,520000,-102.9,4.1,-12.8,0.0982,QUIC,10.0,True,92.3303540808758,1749.7681036929137,0.0937453345729594,0,True,quiet,strict
2026-02-11T22:15:07.817,5a7e5671f44d,897,oneplus_nord_n30,indoor_office,n41,520000,-102.9,-0.4,-12.6,0.1004,UDP,10.0,True,92.3303540808758,740.5937514863041,0.1071375252262393,1,False,quiet,strict
2026-02-11T22:15:11.585,5a7e5671f44d,898,oneplus_nord_n30,indoor_office,n41,520000,-98.9,9.3,-12.7,0.1197,TCP,10.0,True,85.23438734934652,1977.5321935941504,0.012401714851419,1,True,quiet,strict
2026-02-11T22:15:17.965,5a7e5671f44d,898,oneplus_nord_n30,indoor_office,n41,520000,-98.9,10.2,-11.9,0.1271,QUIC,10.0,True,85.23438734934652,1644.975533407479,0.0130218005939899,0,True,quiet,strict
2026-02-11T22:15:26.200,5a7e5671f44d,898,oneplus_nord_n30,indoor_office,n41,520000,-98.9,4.9,-13.0,0.1215,UDP,10.0,True,85.23438734934652,1277.2482323839115,0.0148820578217028,0,True,quiet,strict
2026-02-11T22:15:35.954,5a7e5671f44d,899,oneplus_nord_n30,indoor_office,n41,520000,-101.3,3.6,-11.4,0.0778,TCP,10.0,True,88.02166486983629,1948.534588312638,0.0132532964250086,1,True,quiet,strict
2026-02-11T22:15:47.262,5a7e5671f44d,899,oneplus_nord_n30,indoor_office,n41,520000,-101.3,5.8,-10.7,0.0781,QUIC,10.0,True,88.02166486983629,1581.7949903248511,0.013915961246259,0,True,quiet,strict
2026-02-11T22:15:57.993,5a7e5671f44d,899,oneplus_nord_n30,indoor_office,n41,520000,-101.3,10.5,-12.4,0.0797,UDP,10.0,True,88.02166486983629,885.029098337323,0.0159039557100103,1,False,quiet,strict
2026-02-11T22:16:07.050,5a7e5671f44d,900,oneplus_nord_n30,indoor_office,n41,520000,-107.9,4.0,-10.6,0.0632,TCP,10.0,True,100.28653168679588,1912.7822119634384,0.0156326294220943,0,True,quiet,strict
2026-02-11T22:16:10.818,5a7e5671f44d,900,oneplus_nord_n30,indoor_office,n41,520000,-107.9,3.6,-11.6,0.075,QUIC,10.0,False,100.28653168679588,1708.2218611135731,0.0164142608931991,0,True,quiet,strict
2026-02-11T22:16:20.416,5a7e5671f44d,900,oneplus_nord_n30,indoor_office,n41,520000,-107.9,-2.6,-12.9,0.0619,UDP,10.0,True,100.28653168679588,1224.6375363313127,0.0187591553065132,0,True,quiet,strict
2026-02-11T22:16:32.052,5a7e5671f44d,901,oneplus_nord_n30,indoor_office,n41,520000,-100.3,5.5,-13.2,0.7755,TCP,1.0,True,117.71580800049875,1342.5691069586626,0.0129178618147582,0,True,busy,strict
2026-02-11T22:16:39.561,5a7e5671f44d,901,oneplus_nord_n30,indoor_office,n41,520000,-100.3,6.6,-9.9,0.7767,QUIC,1.0,True,117.71580800049875,1204.112209531532,0.0135637549054961,0,True,busy,strict
2026-02-11T22:16:49.614,5a7e5671f44d,901,oneplus_nord_n30,indoor_office,n41,520000,-100.3,6.0,-10.6,0.7683,UDP,1.0,True,117.71580800049875,514.7970659978045,0.0155014341777098,0,True,busy,strict
2026-02-11T22:16:57.767,5a7e5671f44d,902,oneplus_nord_n30,indoor_office,n41,520000,-100.6,6.8,-11.6,0.7799,TCP,1.0,True,118.75715524963302,745.3486180483327,0.0130250550641563,0,True,busy,strict
2026-02-11T22:17:03.430,5a7e5671f44d,902,oneplus_nord_n30,indoor_office,n41,520000,-100.6,10.7,-15.8,0.7832,QUIC,1.0,True,118.75715524963302,716.7287957532067,0.0136763078173642,0,True,busy,strict
2026-02-11T22:17:14.340,5a7e5671f44d,902,oneplus_nord_n30,indoor_office,n41,520000,-100.6,3.3,-14.4,0.768,UDP,1.0,True,118.75715524963302,534.6733476764608,0.0156300660769876,0,True,busy,strict
2026-02-11T22:17:23.550,5a7e5671f44d,903,oneplus_nord_n30,indoor_office,n41,520000,-103.4,3.4,-13.9,0.7457,TCP,1.0,True,124.54388880150478,721.1496271037174,0.0140131808242676,0,True,busy,strict
2026-02-11T22:17:27.499,5a7e5671f44d,903,oneplus_nord_n30,indoor_office,n41,520000,-103.4,6.4,-13.4,0.7433,QUIC,1.0,False,124.54388880150478,684.4655272106796,0.014713839865481,0,True,busy,strict
2026-02-11T22:17:32.962,5a7e5671f44d,903,oneplus_nord_n30,indoor_office,n41,520000,-103.4,5.1,-12.0,0.7375,UDP,1.0,True,124.54388880150478,492.5173749548085,0.0168158169891212,0,True,busy,strict
2026-02-11T22:17:38.552,5a7e5671f44d,904,oneplus_nord_n30,indoor_office,n41,520000,-100.6,4.1,-13.1,0.7956,TCP,1.0,True,119.24964092168469,770.5939636149368,0.0130077234266054,0,True,busy,strict
2026-02-11T22:17:45.962,5a7e5671f44d,904,oneplus_nord_n30,indoor_office,n41,520000,-100.6,3.6,-10.8,0.786,QUIC,1.0,True,119.24964092168469,706.0315288508041,0.0136581095979357,0,True,busy,strict
2026-02-11T22:17:51.754,5a7e5671f44d,904,oneplus_nord_n30,indoor_office,n41,520000,-100.6,5.4,-13.7,0.7927,UDP,1.0,True,119.24964092168469,530.8398410026258,0.0156092681119265,0,True,busy,strict
2026-02-11T22:17:56.352,5a7e5671f44d,905,oneplus_nord_n30,indoor_office,n41,520000,-98.9,5.1,-10.3,0.7737,TCP,1.0,True,113.3998610254102,690.0863532977831,0.0123920653053977,0,True,busy,strict
2026-02-11T22:18:00.879,5a7e5671f44d,905,oneplus_nord_n30,indoor_office,n41,520000,-98.9,6.3,-13.4,0.7622,QUIC,1.0,True,113.3998610254102,672.0900975863038,0.0130116685706676,0,True,busy,strict
2026-02-11T22:18:04.233,5a7e5671f44d,905,oneplus_nord_n30,indoor_office,n41,520000,-98.9,3.4,-12.3,0.7799,UDP,1.0,True,113.3998610254102,500.8933771694527,0.0148704783664773,0,True,busy,strict
2026-02-11T22:18:08.509,5a7e5671f44d,906,oneplus_nord_n30,indoor_office,n41,520000,-100.2,1.5,-13.4,0.7251,TCP,1.0,True,115.13142899346758,637.4715322414362,0.012866092685498,0,True,busy,strict
2026-02-11T22:18:15.554,5a7e5671f44d,906,oneplus_nord_n30,indoor_office,n41,520000,-100.2,1.1,-9.0,0.7317,QUIC,1.0,True,115.13142899346758,801.9781110303043,0.0135093973197729,1,True,busy,strict
2026-02-11T22:18:27.478,5a7e5671f44d,906,oneplus_nord_n30,indoor_office,n41,520000,-100.2,6.9,-11.4,0.7274,UDP,1.0,True,115.13142899346758,462.3282988230999,0.0154393112225977,0,True,busy,strict
2026-02-11T22:18:30.987,5a7e5671f44d,907,oneplus_nord_n30,indoor_office,n41,520000,-97.3,5.5,-10.1,0.7665,TCP,1.0,True,109.38263329634287,822.194257303252,0.0118301885830313,1,True,busy,strict
2026-02-11T22:18:34.350,5a7e5671f44d,907,oneplus_nord_n30,indoor_office,n41,520000,-97.3,3.7,-11.3,0.7613,QUIC,1.0,True,109.38263329634287,735.1808065549602,0.0124216980121829,0,True,busy,strict
2026-02-11T22:18:45.752,5a7e5671f44d,907,oneplus_nord_n30,indoor_office,n41,520000,-97.3,5.2,-13.5,0.7697,UDP,1.0,True,109.38263329634287,509.3244721265575,0.0141962262996376,0,True,busy,strict
2026-02-11T22:18:50.834,5a7e5671f44d,908,oneplus_nord_n30,indoor_office,n41,520000,-99.5,3.8,-11.8,0.7014,TCP,1.0,True,112.31133516894516,775.1524514379627,0.0126223636660826,0,True,busy,strict
2026-02-11T22:19:01.248,5a7e5671f44d,908,oneplus_nord_n30,indoor_office,n41,520000,-99.5,5.9,-10.6,0.7058,QUIC,1.0,True,112.31133516894516,599.6866972170468,0.0132534818493868,0,True,busy,strict
2026-02-11T22:19:13.369,5a7e5671f44d,908,oneplus_nord_n30,indoor_office,n41,520000,-99.5,3.9,-10.7,0.6976,UDP,1.0,True,112.31133516894516,444.81293227166327,0.0151468363992992,0,True,busy,strict
2026-02-11T22:19:18.340,5a7e5671f44d,909,oneplus_nord_n30,indoor_office,n41,520000,-100.9,6.7,-10.4,0.6886,TCP,1.0,True,115.36772008370876,598.7091891037802,0.0131414233879566,0,True,busy,strict
2026-02-11T22:19:27.658,5a7e5671f44d,909,oneplus_nord_n30,indoor_office,n41,520000,-100.9,4.8,-11.6,0.6896,QUIC,1.0,True,115.36772008370876,572.1375885735307,0.0137984945573545,0,True,busy,strict
2026-02-11T22:19:30.832,5a7e5671f44d,909,oneplus_nord_n30,indoor_office,n41,520000,-100.9,-0.9,-11.0,0.6854,UDP,1.0,True,115.36772008370876,424.7098031511255,0.0157697080655479,0,True,busy,strict
2026-02-11T22:19:41.181,5a7e5671f44d,910,oneplus_nord_n30,indoor_office,n41,520000,-101.0,4.1,-11.7,0.6236,TCP,1.0,True,112.65664839126094,536.424587799188,0.0131555287954194,0,True,busy,strict
2026-02-11T22:19:51.050,5a7e5671f44d,910,oneplus_nord_n30,indoor_office,n41,520000,-101.0,3.6,-9.6,0.6275,QUIC,1.0,True,112.65664839126094,510.54740783482174,0.0138133052351904,0,True,busy,strict
2026-02-11T22:20:03.100,5a7e5671f44d,910,oneplus_nord_n30,indoor_office,n41,520000,-101.0,3.7,-11.2,0.6273,UDP,1.0,True,112.65664839126094,376.4843862676332,0.0157866345545033,0,True,busy,strict
2026-02-11T22:20:10.609,5a7e5671f44d,911,oneplus_nord_n30,indoor_office,n41,520000,-99.5,7.9,-14.3,0.6561,TCP,1.0,True,110.52364564853087,545.2569744533234,0.0126337063983187,0,True,busy,strict
2026-02-11T22:20:15.690,5a7e5671f44d,911,oneplus_nord_n30,indoor_office,n41,520000,-99.5,5.2,-11.3,0.6544,QUIC,1.0,True,110.52364564853087,751.9309333193904,0.0132653917182346,1,True,busy,strict
2026-02-11T22:20:23.883,5a7e5671f44d,911,oneplus_nord_n30,indoor_office,n41,520000,-99.5,7.5,-11.9,0.6609,UDP,1.0,True,110.52364564853087,398.3396846818494,0.0151604476779825,0,True,busy,strict
2026-02-11T22:20:27.963,5a7e5671f44d,912,oneplus_nord_n30,indoor_office,n41,520000,-98.4,4.0,-10.8,0.649,TCP,1.0,True,106.94375739996258,516.3235852113653,0.0122387488862076,0,True,busy,strict
2026-02-11T22:20:33.738,5a7e5671f44d,912,oneplus_nord_n30,indoor_office,n41,520000,-98.4,-0.9,-12.3,0.6381,QUIC,1.0,True,106.94375739996258,588.1288347241024,0.0128506863305179,0,True,busy,strict
2026-02-11T22:20:40.095,5a7e5671f44d,912,oneplus_nord_n30,indoor_office,n41,520000,-98.4,10.6,-8.8,0.6338,UDP,1.0,True,106.94375739996258,379.5202874493134,0.0146864986634491,0,True,busy,strict
2026-02-11T22:20:51.594,5a7e5671f44d,913,oneplus_nord_n30,indoor_office,n41,520000,-98.9,1.2,-11.4,0.6991,TCP,1.0,True,111.01564085244858,621.9263295754434,0.0124209111921317,0,True,busy,strict
2026-02-11T22:21:03.330,5a7e5671f44d,913,oneplus_nord_n30,indoor_office,n41,520000,-98.9,3.2,-10.7,0.7075,QUIC,1.0,True,111.01564085244858,585.5844837947974,0.0130419567517382,0,True,busy,strict
2026-02-11T22:21:10.149,5a7e5671f44d,913,oneplus_nord_n30,indoor_office,n41,520000,-98.9,5.6,-8.3,0.6979,UDP,1.0,True,111.01564085244858,442.76055019345904,0.014905093430558,0,True,busy,strict
2026-02-11T22:21:21.098,5a7e5671f44d,914,oneplus_nord_n30,indoor_office,n41,520000,-101.5,3.6,-9.6,0.705,TCP,1.0,True,117.38914433100256,621.8703773537366,0.0133277750565263,0,True,busy,strict
2026-02-11T22:21:25.008,5a7e5671f44d,914,oneplus_nord_n30,indoor_office,n41,520000,-101.5,-4.0,-12.0,0.6849,QUIC,1.0,False,117.38914433100256,580.1480288458637,0.0139941638093527,0,True,busy,strict
2026-02-11T22:21:30.304,5a7e5671f44d,914,oneplus_nord_n30,indoor_office,n41,520000,-101.5,4.2,-8.7,0.6919,UDP,1.0,True,117.38914433100256,446.0678887841958,0.0159933300678316,0,True,busy,strict
2026-02-11T22:21:38.234,5a7e5671f44d,915,oneplus_nord_n30,indoor_office,n41,520000,-101.4,5.4,-12.6,0.7848,TCP,1.0,True,121.1055484181148,767.8570668558075,0.0133122600648783,0,True,busy,strict
2026-02-11T22:21:45.168,5a7e5671f44d,915,oneplus_nord_n30,indoor_office,n41,520000,-101.4,9.4,-10.5,0.7856,QUIC,1.0,True,121.1055484181148,717.7355645995643,0.0139778730681222,0,True,busy,strict
2026-02-11T22:21:49.226,5a7e5671f44d,915,oneplus_nord_n30,indoor_office,n41,520000,-101.4,6.3,-12.9,0.7817,UDP,1.0,True,121.1055484181148,537.9035429038584,0.015974712077854,0,True,busy,strict
2026-02-11T22:21:54.228,5a7e5671f44d,916,oneplus_nord_n30,indoor_office,n41,520000,-100.7,2.4,-13.9,0.745,TCP,1.0,True,117.4316311456526,663.8548166841153,0.0130602369847779,0,True,busy,strict
2026-02-11T22:22:02.352,5a7e5671f44d,916,oneplus_nord_n30,indoor_office,n41,520000,-100.7,7.2,-8.7,0.7443,QUIC,1.0,True,117.4316311456526,637.6281900530454,0.0137132488340168,0,True,busy,strict
2026-02-11T22:22:05.911,5a7e5671f44d,916,oneplus_nord_n30,indoor_office,n41,520000,-100.7,2.9,-12.8,0.7424,UDP,1.0,True,117.4316311456526,483.93798399101286,0.0156722843817335,0,True,busy,strict
2026-02-11T22:22:14.242,5a7e5671f44d,917,oneplus_nord_n30,indoor_office,n41,520000,-101.5,2.0,-12.7,0.7075,TCP,1.0,True,117.4889190913622,604.7693081777466,0.0133328526257276,0,True,busy,strict
2026-02-11T22:22:18.362,5a7e5671f44d,917,oneplus_nord_n30,indoor_office,n41,520000,-101.5,4.5,-11.4,0.695,QUIC,1.0,True,117.4889190913622,585.1031380290128,0.013999495257014,0,True,busy,strict
2026-02-11T22:22:27.361,5a7e5671f44d,917,oneplus_nord_n30,indoor_office,n41,520000,-101.5,10.7,-12.5,0.7008,UDP,1.0,True,117.4889190913622,442.8383062305604,0.0159994231508731,0,True,busy,strict
2026-02-11T22:22:36.733,5a7e5671f44d,918,oneplus_nord_n30,indoor_office,n41,520000,-100.4,4.8,-12.2,0.7593,TCP,1.0,True,116.8106107087466,1101.2189785974224,0.0846422487039479,2,True,busy,strict
2026-02-11T22:22:41.534,5a7e5671f44d,918,oneplus_nord_n30,indoor_office,n41,520000,-100.4,3.2,-12.4,0.7551,QUIC,1.0,True,116.8106107087466,752.4366170116994,0.0888743611391453,1,True,busy,strict
2026-02-11T22:22:49.651,5a7e5671f44d,918,oneplus_nord_n30,indoor_office,n41,520000,-100.4,6.2,-13.7,0.756,UDP,1.0,True,116.8106107087466,484.84141822588185,0.1015706984447375,0,True,busy,strict
2026-02-11T22:22:56.096,5a7e5671f44d,919,oneplus_nord_n30,indoor_office,n41,520000,-100.3,6.1,-10.5,0.738,TCP,1.0,True,115.96749458701828,774.1511754010742,0.0846064171762391,0,True,busy,strict
2026-02-11T22:22:58.919,5a7e5671f44d,919,oneplus_nord_n30,indoor_office,n41,520000,-100.3,6.7,-9.4,0.7439,QUIC,1.0,True,115.96749458701828,1128.3279316156684,0.088836738035051,2,True,busy,strict
2026-02-11T22:23:05.893,5a7e5671f44d,919,oneplus_nord_n30,indoor_office,n41,520000,-100.3,6.1,-12.6,0.733,UDP,1.0,True,115.96749458701828,319.503997696825,0.1015277006114869,1,False,busy,strict
2026-02-11T22:23:13.420,5a7e5671f44d,920,oneplus_nord_n30,indoor_office,n41,520000,-101.2,-1.2,-10.4,0.7276,TCP,1.0,True,118.4698369553363,684.2555501108933,0.013235846695035,0,True,busy,strict
2026-02-11T22:23:23.345,5a7e5671f44d,920,oneplus_nord_n30,indoor_office,n41,520000,-101.2,-4.9,-13.2,0.736,QUIC,1.0,True,118.4698369553363,746.7997487827282,0.0138976390297867,0,True,busy,strict
2026-02-11T22:23:25.969,5a7e5671f44d,920,oneplus_nord_n30,indoor_office,n41,520000,-101.2,4.3,-12.1,0.7272,UDP,1.0,True,118.4698369553363,192.30668377232584,0.015883016034042,1,False,busy,strict
2026-02-11T22:23:31.438,5a7e5671f44d,921,oneplus_nord_n30,indoor_office,n41,520000,-100.8,3.6,-11.0,0.8217,TCP,1.0,True,121.12336731583925,812.895769931357,0.0131031471339466,0,True,busy,strict
2026-02-11T22:23:36.663,5a7e5671f44d,921,oneplus_nord_n30,indoor_office,n41,520000,-100.8,3.6,-10.8,0.8196,QUIC,1.0,True,121.12336731583925,752.7432163829361,0.0137583044906439,0,True,busy,strict
2026-02-11T22:23:42.024,5a7e5671f44d,921,oneplus_nord_n30,indoor_office,n41,520000,-100.8,2.8,-10.6,0.8168,UDP,1.0,True,121.12336731583925,564.9078648011837,0.0157237765607359,0,True,busy,strict
2026-02-11T22:23:50.698,5a7e5671f44d,922,oneplus_nord_n30,indoor_office,n41,520000,-103.2,-0.3,-10.7,0.8088,TCP,1.0,True,127.20346817971608,822.65396321136,0.0139351432788794,0,True,busy,strict
2026-02-11T22:23:54.392,5a7e5671f44d,922,oneplus_nord_n30,indoor_office,n41,520000,-103.2,3.9,-11.1,0.7999,QUIC,1.0,True,127.20346817971608,779.0421448964914,0.0146319004428233,0,True,busy,strict
2026-02-11T22:24:04.508,5a7e5671f44d,922,oneplus_nord_n30,indoor_office,n41,520000,-103.2,0.7,-13.8,0.8132,UDP,1.0,True,127.20346817971608,566.1441160115087,0.0167221719346553,0,True,busy,strict
2026-02-11T22:24:09.598,5a7e5671f44d,923,oneplus_nord_n30,indoor_office,n41,520000,-104.7,1.7,-14.9,0.7836,TCP,1.0,True,130.0430417217202,762.5140252550007,0.0925349088496705,0,True,busy,strict
2026-02-11T22:24:21.529,5a7e5671f44d,923,oneplus_nord_n30,indoor_office,n41,520000,-104.7,4.2,-9.8,0.7811,QUIC,1.0,True,130.0430417217202,878.3925787082994,0.0971616542921541,1,True,busy,strict
2026-02-11T22:24:25.638,5a7e5671f44d,923,oneplus_nord_n30,indoor_office,n41,520000,-104.7,3.6,-15.6,0.7799,UDP,1.0,True,130.0430417217202,408.7578160691234,0.1110418906196046,1,False,busy,strict
2026-02-11T22:24:34.298,5a7e5671f44d,924,oneplus_nord_n30,indoor_office,n41,520000,-106.0,1.6,-14.6,0.7957,TCP,1.0,True,133.99684763334992,849.0110906997988,0.0947378595656876,0,True,busy,strict
2026-02-11T22:24:46.156,5a7e5671f44d,924,oneplus_nord_n30,indoor_office,n41,520000,-106.0,1.3,-12.5,0.7931,QUIC,1.0,True,133.99684763334992,911.579245822762,0.0994747525439719,0,True,busy,strict
2026-02-11T22:24:54.826,5a7e5671f44d,924,oneplus_nord_n30,indoor_office,n41,520000,-106.0,-0.3,-10.6,0.7933,UDP,1.0,True,133.99684763334992,559.4864823475256,0.1136854314788251,0,True,busy,strict
2026-02-11T22:25:01.847,5a7e5671f44d,925,oneplus_nord_n30,indoor_office,n41,520000,-106.1,3.8,-9.8,0.8597,TCP,1.0,True,137.25651983101355,903.6308449169828,0.0150093602007929,0,True,busy,strict
2026-02-11T22:25:11.605,5a7e5671f44d,925,oneplus_nord_n30,indoor_office,n41,520000,-106.1,2.9,-10.6,0.8451,QUIC,1.0,True,137.25651983101355,890.3196370277278,0.0157598282108325,0,True,busy,strict
2026-02-11T22:25:19.564,5a7e5671f44d,925,oneplus_nord_n30,indoor_office,n41,520000,-106.1,8.2,-12.4,0.8445,UDP,1.0,True,137.25651983101355,331.37533875035865,0.0180112322409515,1,False,busy,strict
2026-02-11T22:25:22.800,5a7e5671f44d,926,oneplus_nord_n30,indoor_office,n41,520000,-107.6,3.7,-14.0,0.9558,TCP,1.0,True,147.05815877279468,1336.653101439855,0.0155361908404473,1,True,busy,strict
2026-02-11T22:25:29.136,5a7e5671f44d,926,oneplus_nord_n30,indoor_office,n41,520000,-107.6,0.5,-9.8,0.9569,QUIC,1.0,True,147.05815877279468,1049.693993524928,0.0163130003824696,0,True,busy,strict
2026-02-11T22:25:39.334,5a7e5671f44d,926,oneplus_nord_n30,indoor_office,n41,520000,-107.6,1.9,-11.3,0.9496,UDP,1.0,True,147.05815877279468,741.4319596177934,0.0186434290085367,0,True,busy,strict
2026-02-11T22:25:51.073,5a7e5671f44d,927,oneplus_nord_n30,indoor_office,n41,520000,-106.7,2.4,-10.4,0.8911,TCP,1.0,True,141.49940492333133,1766.1684098439443,0.0959991945286514,2,True,busy,strict
2026-02-11T22:25:58.825,5a7e5671f44d,927,oneplus_nord_n30,indoor_office,n41,520000,-106.7,-1.9,-12.2,0.9008,QUIC,1.0,True,141.49940492333133,946.8505371140373,0.100799154255084,0,True,busy,strict
2026-02-11T22:26:06.683,5a7e5671f44d,927,oneplus_nord_n30,indoor_office,n41,520000,-106.7,-1.1,-13.4,0.9048,UDP,1.0,True,141.49940492333133,701.7881998966537,0.1151990334343817,0,True,busy,strict
2026-02-11T22:26:15.506,5a7e5671f44d,928,oneplus_nord_n30,indoor_office,n41,520000,-106.7,1.1,-13.4,0.8497,TCP,1.0,True,139.331966468067,1743.9012997034768,0.0960855905561757,2,True,busy,strict
2026-02-11T22:26:23.019,5a7e5671f44d,928,oneplus_nord_n30,indoor_office,n41,520000,-106.7,8.0,-14.5,0.8521,QUIC,1.0,True,139.331966468067,1001.3206056977416,0.1008898700839845,1,True,busy,strict
2026-02-11T22:26:29.716,5a7e5671f44d,928,oneplus_nord_n30,indoor_office,n41,520000,-106.7,-0.1,-14.3,0.862,UDP,1.0,True,139.331966468067,650.592927601589,0.1153027086674109,0,True,busy,strict
2026-02-11T22:26:36.618,5a7e5671f44d,929,oneplus_nord_n30,indoor_office,n41,520000,-107.6,-0.8,-9.2,0.8336,TCP,1.0,True,140.8152053328067,1416.617766709672,0.0977112198969965,1,True,busy,strict
2026-02-11T22:26:41.408,5a7e5671f44d,929,oneplus_nord_n30,indoor_office,n41,520000,-107.6,-4.9,-10.6,0.8454,QUIC,1.0,True,140.8152053328067,1507.8737959079908,0.1025967808918464,2,True,busy,strict
2026-02-11T22:26:45.896,5a7e5671f44d,929,oneplus_nord_n30,indoor_office,n41,520000,-107.6,3.7,-13.6,0.8369,UDP,1.0,True,140.8152053328067,618.8257643272551,0.1172534638763959,0,True,busy,strict
2026-02-11T22:26:49.282,5a7e5671f44d,930,oneplus_nord_n30,indoor_office,n41,520000,-106.7,2.9,-10.8,0.8229,TCP,1.0,True,137.45410038678878,1032.0949388496622,0.0959960713970503,0,True,busy,strict
2026-02-11T22:26:55.078,5a7e5671f44d,930,oneplus_nord_n30,indoor_office,n41,520000,-106.7,-1.4,-13.4,0.8198,QUIC,1.0,True,137.45410038678878,936.9539699466488,0.1007958749669028,0,True,busy,strict
2026-02-11T22:27:05.986,5a7e5671f44d,930,oneplus_nord_n30,indoor_office,n41,520000,-106.7,1.1,-9.5,0.8204,UDP,1.0,True,137.45410038678878,608.1724088865819,0.1151952856764603,0,True,busy,strict
2026-02-11T22:27:12.997,5a7e5671f44d,931,oneplus_nord_n30,indoor_office,n41,520000,-107.3,2.9,-8.5,0.8654,TCP,1.0,True,141.44110722279066,933.8391002227428,0.0154309089509204,0,True,busy,strict
2026-02-11T22:27:23.893,5a7e5671f44d,931,oneplus_nord_n30,indoor_office,n41,520000,-107.3,3.3,-12.1,0.8638,QUIC,1.0,True,141.44110722279066,932.9328560686856,0.0162024543984665,0,True,busy,strict
2026-02-11T22:27:29.575,5a7e5671f44d,931,oneplus_nord_n30,indoor_office,n41,520000,-107.3,5.4,-9.4,0.8668,UDP,1.0,True,141.44110722279066,663.3633718982494,0.0185170907411045,0,True,busy,strict
2026-02-11T22:27:35.965,5a7e5671f44d,932,oneplus_nord_n30,indoor_office,n41,520000,-107.7,0.3,-13.0,0.8678,TCP,1.0,True,143.39649237399942,999.3407064986756,0.0155864519804507,0,True,busy,strict
2026-02-11T22:27:38.795,5a7e5671f44d,932,oneplus_nord_n30,indoor_office,n41,520000,-107.7,2.6,-13.1,0.8796,QUIC,1.0,True,143.39649237399942,948.4338863755328,0.0163657745794732,0,True,busy,strict
2026-02-11T22:27:47.126,5a7e5671f44d,932,oneplus_nord_n30,indoor_office,n41,520000,-107.7,2.1,-13.2,0.8818,UDP,1.0,True,143.39649237399942,673.4830671463939,0.0187037423765408,0,True,busy,strict
2026-02-11T22:27:56.365,5a7e5671f44d,933,oneplus_nord_n30,indoor_office,n41,520000,-108.7,7.0,-12.3,0.8927,TCP,1.0,True,146.27967163895394,1379.324420460803,0.0995778966290081,1,True,busy,strict
2026-02-11T22:28:02.242,5a7e5671f44d,933,oneplus_nord_n30,indoor_office,n41,520000,-108.7,-4.9,-10.7,0.8935,QUIC,1.0,True,146.27967163895394,1271.5650538846185,0.1045567914604585,1,True,busy,strict
2026-02-11T22:28:07.678,5a7e5671f44d,933,oneplus_nord_n30,indoor_office,n41,520000,-108.7,3.4,-11.5,0.8851,UDP,1.0,True,146.27967163895394,681.643394838945,0.1194934759548097,0,True,busy,strict
2026-02-11T22:28:16.559,5a7e5671f44d,934,oneplus_nord_n30,indoor_office,n41,520000,-108.9,4.1,-14.2,0.8616,TCP,1.0,True,145.84142943002985,1112.8767757040755,0.016018970703984,0,True,busy,strict
2026-02-11T22:28:24.705,5a7e5671f44d,934,oneplus_nord_n30,indoor_office,n41,520000,-108.9,0.3,-14.1,0.8546,QUIC,1.0,True,145.84142943002985,1041.2290644249938,0.0168199192391832,0,True,busy,strict
2026-02-11T22:28:35.618,5a7e5671f44d,934,oneplus_nord_n30,indoor_office,n41,520000,-108.9,1.9,-13.6,0.8595,UDP,1.0,True,145.84142943002985,680.5727843073022,0.0192227648447808,0,True,busy,strict
2026-02-11T22:28:39.880,5a7e5671f44d,935,oneplus_nord_n30,indoor_office,n41,520000,-109.4,-2.3,-10.3,0.8653,TCP,1.0,True,147.25689047497005,1371.0973981580285,0.1009346013473704,1,True,busy,strict
2026-02-11T22:28:43.914,5a7e5671f44d,935,oneplus_nord_n30,indoor_office,n41,520000,-109.4,-3.7,-12.0,0.8635,QUIC,1.0,True,147.25689047497005,1211.9093625766077,0.105981331414739,1,True,busy,strict
2026-02-11T22:28:47.071,5a7e5671f44d,935,oneplus_nord_n30,indoor_office,n41,520000,-109.4,-3.1,-11.1,0.8557,UDP,1.0,True,147.25689047497005,662.3611524550886,0.1211215216168445,0,True,busy,strict
2026-02-11T22:28:58.854,5a7e5671f44d,936,oneplus_nord_n30,indoor_office,n41,520000,-109.2,-1.6,-13.9,0.828,TCP,1.0,True,144.4936355791662,1082.4671859001746,0.0161136463996986,0,True,busy,strict
2026-02-11T22:29:09.425,5a7e5671f44d,936,oneplus_nord_n30,indoor_office,n41,520000,-109.2,-1.6,-11.6,0.8285,QUIC,1.0,True,144.4936355791662,1042.4449944832804,0.0169193287196835,0,True,busy,strict
2026-02-11T22:29:20.821,5a7e5671f44d,936,oneplus_nord_n30,indoor_office,n41,520000,-109.2,2.6,-9.7,0.8162,UDP,1.0,True,144.4936355791662,604.248329547214,0.0193363756796383,0,True,busy,strict
2026-02-11T22:29:32.910,5a7e5671f44d,937,oneplus_nord_n30,indoor_office,n41,520000,-105.5,5.6,-11.0,0.8179,TCP,1.0,True,133.81822179736835,1862.5076693611263,0.0147940084787293,3,True,busy,strict
